student_id,student_no,item_id,paper,paper_item_no,source_true,item_type,score,correct,response_missing,form,order_group,block_position,training_year,training_setting_code,training_setting,total_time_seconds
S003,3,H008,P,8,Human,A1,2.0,1,0,A,A,1,2,A,main,2513.0
S003,3,H016,P,16,Human,A1,0.0,0,0,A,A,1,2,A,main,2513.0
S003,3,H017,P,17,Human,A1,0.0,0,0,A,A,1,2,A,main,2513.0
S003,3,H020,P,20,Human,A1,2.0,1,0,A,A,1,2,A,main,2513.0
S004,4,H003,P,3,Human,A1,2.0,1,0,A,A,1,1,A,main,1748.0
S004,4,H004,P,4,Human,A1,0.0,0,0,A,A,1,1,A,main,1748.0
S004,4,H005,P,5,Human,A1,0.0,0,0,A,A,1,1,A,main,1748.0
S004,4,H008,P,8,Human,A1,2.0,1,0,A,A,1,1,A,main,1748.0
S004,4,H016,P,16,Human,A1,0.0,0,0,A,A,1,1,A,main,1748.0
S004,4,H017,P,17,Human,A1,0.0,0,0,A,A,1,1,A,main,1748.0
S004,4,H020,P,20,Human,A1,0.0,0,0,A,A,1,1,A,main,1748.0
S005,5,H003,P,3,Human,A1,2.0,1,0,A,A,1,1,A,main,1836.0
S005,5,H004,P,4,Human,A1,0.0,0,0,A,A,1,1,A,main,1836.0
S005,5,H005,P,5,Human,A1,2.0,1,0,A,A,1,1,A,main,1836.0
S005,5,H008,P,8,Human,A1,2.0,1,0,A,A,1,1,A,main,1836.0
S005,5,H016,P,16,Human,A1,2.0,1,0,A,A,1,1,A,main,1836.0
S005,5,H017,P,17,Human,A1,0.0,0,0,A,A,1,1,A,main,1836.0
S005,5,H020,P,20,Human,A1,0.0,0,0,A,A,1,1,A,main,1836.0
S006,6,H003,P,3,Human,A1,2.0,1,0,A,A,1,1,A,main,2566.0
S006,6,H004,P,4,Human,A1,2.0,1,0,A,A,1,1,A,main,2566.0
S006,6,H005,P,5,Human,A1,2.0,1,0,A,A,1,1,A,main,2566.0
S006,6,H008,P,8,Human,A1,2.0,1,0,A,A,1,1,A,main,2566.0
S006,6,H016,P,16,Human,A1,2.0,1,0,A,A,1,1,A,main,2566.0
S006,6,H017,P,17,Human,A1,0.0,0,0,A,A,1,1,A,main,2566.0
S006,6,H020,P,20,Human,A1,0.0,0,0,A,A,1,1,A,main,2566.0
S007,7,H003,P,3,Human,A1,0.0,0,0,A,A,1,2,A,main,2053.0
S007,7,H004,P,4,Human,A1,2.0,1,0,A,A,1,2,A,main,2053.0
S007,7,H005,P,5,Human,A1,2.0,1,0,A,A,1,2,A,main,2053.0
S007,7,H008,P,8,Human,A1,2.0,1,0,A,A,1,2,A,main,2053.0
S007,7,H016,P,16,Human,A1,0.0,0,0,A,A,1,2,A,main,2053.0
S007,7,H017,P,17,Human,A1,2.0,1,0,A,A,1,2,A,main,2053.0
S007,7,H020,P,20,Human,A1,0.0,0,0,A,A,1,2,A,main,2053.0
S008,8,H003,P,3,Human,A1,2.0,1,0,A,A,1,3,A,main,2742.0
S008,8,H004,P,4,Human,A1,0.0,0,0,A,A,1,3,A,main,2742.0
S008,8,H005,P,5,Human,A1,2.0,1,0,A,A,1,3,A,main,2742.0
S008,8,H008,P,8,Human,A1,2.0,1,0,A,A,1,3,A,main,2742.0
S008,8,H016,P,16,Human,A1,0.0,0,0,A,A,1,3,A,main,2742.0
S008,8,H017,P,17,Human,A1,0.0,0,0,A,A,1,3,A,main,2742.0
S008,8,H020,P,20,Human,A1,2.0,1,0,A,A,1,3,A,main,2742.0
S009,9,H003,P,3,Human,A1,2.0,1,0,A,A,1,3,A,main,2145.0
S009,9,H004,P,4,Human,A1,2.0,1,0,A,A,1,3,A,main,2145.0
S009,9,H005,P,5,Human,A1,2.0,1,0,A,A,1,3,A,main,2145.0
S009,9,H008,P,8,Human,A1,2.0,1,0,A,A,1,3,A,main,2145.0
S009,9,H016,P,16,Human,A1,0.0,0,0,A,A,1,3,A,main,2145.0
S009,9,H017,P,17,Human,A1,2.0,1,0,A,A,1,3,A,main,2145.0
S009,9,H020,P,20,Human,A1,2.0,1,0,A,A,1,3,A,main,2145.0
S010,10,H003,P,3,Human,A1,2.0,1,0,A,A,1,2,A,main,2473.0
S010,10,H004,P,4,Human,A1,0.0,0,0,A,A,1,2,A,main,2473.0
S010,10,H005,P,5,Human,A1,2.0,1,0,A,A,1,2,A,main,2473.0
S010,10,H008,P,8,Human,A1,2.0,1,0,A,A,1,2,A,main,2473.0
S010,10,H016,P,16,Human,A1,0.0,0,0,A,A,1,2,A,main,2473.0
S010,10,H017,P,17,Human,A1,2.0,1,0,A,A,1,2,A,main,2473.0
S010,10,H020,P,20,Human,A1,2.0,1,0,A,A,1,2,A,main,2473.0
S011,11,H003,P,3,Human,A1,2.0,1,0,A,A,1,1,A,main,4045.0
S011,11,H004,P,4,Human,A1,2.0,1,0,A,A,1,1,A,main,4045.0
S011,11,H005,P,5,Human,A1,2.0,1,0,A,A,1,1,A,main,4045.0
S011,11,H008,P,8,Human,A1,2.0,1,0,A,A,1,1,A,main,4045.0
S011,11,H016,P,16,Human,A1,0.0,0,0,A,A,1,1,A,main,4045.0
S011,11,H017,P,17,Human,A1,0.0,0,0,A,A,1,1,A,main,4045.0
S011,11,H020,P,20,Human,A1,2.0,1,0,A,A,1,1,A,main,4045.0
S012,12,H003,P,3,Human,A1,2.0,1,0,A,A,1,2,A,main,1154.0
S012,12,H004,P,4,Human,A1,2.0,1,0,A,A,1,2,A,main,1154.0
S012,12,H005,P,5,Human,A1,2.0,1,0,A,A,1,2,A,main,1154.0
S012,12,H008,P,8,Human,A1,2.0,1,0,A,A,1,2,A,main,1154.0
S012,12,H016,P,16,Human,A1,2.0,1,0,A,A,1,2,A,main,1154.0
S012,12,H017,P,17,Human,A1,2.0,1,0,A,A,1,2,A,main,1154.0
S012,12,H020,P,20,Human,A1,2.0,1,0,A,A,1,2,A,main,1154.0
S013,13,H003,P,3,Human,A1,0.0,0,0,A,A,1,1,B,non_main,3658.0
S013,13,H004,P,4,Human,A1,2.0,1,0,A,A,1,1,B,non_main,3658.0
S013,13,H005,P,5,Human,A1,2.0,1,0,A,A,1,1,B,non_main,3658.0
S013,13,H008,P,8,Human,A1,2.0,1,0,A,A,1,1,B,non_main,3658.0
S013,13,H016,P,16,Human,A1,0.0,0,0,A,A,1,1,B,non_main,3658.0
S013,13,H017,P,17,Human,A1,2.0,1,0,A,A,1,1,B,non_main,3658.0
S013,13,H020,P,20,Human,A1,2.0,1,0,A,A,1,1,B,non_main,3658.0
S014,14,H003,P,3,Human,A1,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H004,P,4,Human,A1,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H005,P,5,Human,A1,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H008,P,8,Human,A1,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H016,P,16,Human,A1,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H017,P,17,Human,A1,2.0,1,0,A,A,1,2,A,main,1288.0
S014,14,H020,P,20,Human,A1,2.0,1,0,A,A,1,2,A,main,1288.0
S015,15,H003,P,3,Human,A1,2.0,1,0,A,A,1,1,B,non_main,1159.0
S015,15,H004,P,4,Human,A1,2.0,1,0,A,A,1,1,B,non_main,1159.0
S015,15,H005,P,5,Human,A1,2.0,1,0,A,A,1,1,B,non_main,1159.0
S015,15,H008,P,8,Human,A1,2.0,1,0,A,A,1,1,B,non_main,1159.0
S015,15,H016,P,16,Human,A1,2.0,1,0,A,A,1,1,B,non_main,1159.0
S015,15,H017,P,17,Human,A1,0.0,0,0,A,A,1,1,B,non_main,1159.0
S015,15,H020,P,20,Human,A1,0.0,0,0,A,A,1,1,B,non_main,1159.0
S016,16,H003,P,3,Human,A1,0.0,0,0,A,A,1,1,B,non_main,2200.0
S016,16,H004,P,4,Human,A1,0.0,0,0,A,A,1,1,B,non_main,2200.0
S016,16,H005,P,5,Human,A1,2.0,1,0,A,A,1,1,B,non_main,2200.0
S016,16,H008,P,8,Human,A1,2.0,1,0,A,A,1,1,B,non_main,2200.0
S016,16,H016,P,16,Human,A1,0.0,0,0,A,A,1,1,B,non_main,2200.0
S016,16,H017,P,17,Human,A1,0.0,0,0,A,A,1,1,B,non_main,2200.0
S016,16,H020,P,20,Human,A1,2.0,1,0,A,A,1,1,B,non_main,2200.0
S017,17,H003,P,3,Human,A1,2.0,1,0,A,A,1,2,B,non_main,1708.0
S017,17,H004,P,4,Human,A1,2.0,1,0,A,A,1,2,B,non_main,1708.0
S017,17,H005,P,5,Human,A1,2.0,1,0,A,A,1,2,B,non_main,1708.0
S017,17,H008,P,8,Human,A1,2.0,1,0,A,A,1,2,B,non_main,1708.0
S017,17,H016,P,16,Human,A1,0.0,0,0,A,A,1,2,B,non_main,1708.0
S017,17,H017,P,17,Human,A1,0.0,0,0,A,A,1,2,B,non_main,1708.0
S017,17,H020,P,20,Human,A1,0.0,0,0,A,A,1,2,B,non_main,1708.0
S018,18,H003,P,3,Human,A1,2.0,1,0,A,A,1,1,B,non_main,1873.0
S018,18,H004,P,4,Human,A1,2.0,1,0,A,A,1,1,B,non_main,1873.0
S018,18,H005,P,5,Human,A1,2.0,1,0,A,A,1,1,B,non_main,1873.0
S018,18,H008,P,8,Human,A1,2.0,1,0,A,A,1,1,B,non_main,1873.0
S018,18,H016,P,16,Human,A1,2.0,1,0,A,A,1,1,B,non_main,1873.0
S018,18,H017,P,17,Human,A1,2.0,1,0,A,A,1,1,B,non_main,1873.0
S018,18,H020,P,20,Human,A1,0.0,0,0,A,A,1,1,B,non_main,1873.0
S019,19,H003,P,3,Human,A1,2.0,1,0,A,A,1,3,B,non_main,1798.0
S019,19,H004,P,4,Human,A1,2.0,1,0,A,A,1,3,B,non_main,1798.0
S019,19,H005,P,5,Human,A1,2.0,1,0,A,A,1,3,B,non_main,1798.0
S019,19,H008,P,8,Human,A1,2.0,1,0,A,A,1,3,B,non_main,1798.0
S019,19,H016,P,16,Human,A1,0.0,0,0,A,A,1,3,B,non_main,1798.0
S019,19,H017,P,17,Human,A1,2.0,1,0,A,A,1,3,B,non_main,1798.0
S019,19,H020,P,20,Human,A1,2.0,1,0,A,A,1,3,B,non_main,1798.0
S020,20,H003,P,3,Human,A1,2.0,1,0,A,A,1,3,B,non_main,2427.0
S020,20,H004,P,4,Human,A1,0.0,0,0,A,A,1,3,B,non_main,2427.0
S020,20,H005,P,5,Human,A1,0.0,0,0,A,A,1,3,B,non_main,2427.0
S020,20,H008,P,8,Human,A1,2.0,1,0,A,A,1,3,B,non_main,2427.0
S020,20,H016,P,16,Human,A1,0.0,0,0,A,A,1,3,B,non_main,2427.0
S020,20,H017,P,17,Human,A1,2.0,1,0,A,A,1,3,B,non_main,2427.0
S020,20,H020,P,20,Human,A1,2.0,1,0,A,A,1,3,B,non_main,2427.0
S021,21,H003,P,3,Human,A1,2.0,1,0,A,A,1,3,A,main,4606.0
S021,21,H004,P,4,Human,A1,0.0,0,0,A,A,1,3,A,main,4606.0
S021,21,H005,P,5,Human,A1,2.0,1,0,A,A,1,3,A,main,4606.0
S021,21,H008,P,8,Human,A1,2.0,1,0,A,A,1,3,A,main,4606.0
S021,21,H016,P,16,Human,A1,0.0,0,0,A,A,1,3,A,main,4606.0
S021,21,H017,P,17,Human,A1,2.0,1,0,A,A,1,3,A,main,4606.0
S021,21,H020,P,20,Human,A1,2.0,1,0,A,A,1,3,A,main,4606.0
S022,22,H003,P,3,Human,A1,2.0,1,0,A,A,1,2,A,main,1118.0
S022,22,H004,P,4,Human,A1,2.0,1,0,A,A,1,2,A,main,1118.0
S022,22,H005,P,5,Human,A1,2.0,1,0,A,A,1,2,A,main,1118.0
S022,22,H008,P,8,Human,A1,2.0,1,0,A,A,1,2,A,main,1118.0
S022,22,H016,P,16,Human,A1,2.0,1,0,A,A,1,2,A,main,1118.0
S022,22,H017,P,17,Human,A1,2.0,1,0,A,A,1,2,A,main,1118.0
S022,22,H020,P,20,Human,A1,2.0,1,0,A,A,1,2,A,main,1118.0
S023,23,H003,P,3,Human,A1,2.0,1,0,A,A,1,2,B,non_main,2368.0
S023,23,H004,P,4,Human,A1,2.0,1,0,A,A,1,2,B,non_main,2368.0
S023,23,H005,P,5,Human,A1,2.0,1,0,A,A,1,2,B,non_main,2368.0
S023,23,H008,P,8,Human,A1,2.0,1,0,A,A,1,2,B,non_main,2368.0
S023,23,H016,P,16,Human,A1,2.0,1,0,A,A,1,2,B,non_main,2368.0
S023,23,H017,P,17,Human,A1,2.0,1,0,A,A,1,2,B,non_main,2368.0
S023,23,H020,P,20,Human,A1,2.0,1,0,A,A,1,2,B,non_main,2368.0
S024,24,H003,P,3,Human,A1,2.0,1,0,A,A,1,2,B,non_main,2345.0
S024,24,H004,P,4,Human,A1,2.0,1,0,A,A,1,2,B,non_main,2345.0
S024,24,H005,P,5,Human,A1,2.0,1,0,A,A,1,2,B,non_main,2345.0
S024,24,H008,P,8,Human,A1,2.0,1,0,A,A,1,2,B,non_main,2345.0
S024,24,H016,P,16,Human,A1,2.0,1,0,A,A,1,2,B,non_main,2345.0
S024,24,H017,P,17,Human,A1,2.0,1,0,A,A,1,2,B,non_main,2345.0
S024,24,H020,P,20,Human,A1,2.0,1,0,A,A,1,2,B,non_main,2345.0
S025,25,H003,P,3,Human,A1,2.0,1,0,A,A,1,3,B,non_main,2005.0
S025,25,H004,P,4,Human,A1,2.0,1,0,A,A,1,3,B,non_main,2005.0
S025,25,H005,P,5,Human,A1,2.0,1,0,A,A,1,3,B,non_main,2005.0
S025,25,H008,P,8,Human,A1,2.0,1,0,A,A,1,3,B,non_main,2005.0
S025,25,H016,P,16,Human,A1,2.0,1,0,A,A,1,3,B,non_main,2005.0
S025,25,H017,P,17,Human,A1,2.0,1,0,A,A,1,3,B,non_main,2005.0
S025,25,H020,P,20,Human,A1,2.0,1,0,A,A,1,3,B,non_main,2005.0
S026,26,H003,P,3,Human,A1,2.0,1,0,B,B,2,1,A,main,2263.0
S026,26,H004,P,4,Human,A1,2.0,1,0,B,B,2,1,A,main,2263.0
S026,26,H005,P,5,Human,A1,2.0,1,0,B,B,2,1,A,main,2263.0
S026,26,H008,P,8,Human,A1,2.0,1,0,B,B,2,1,A,main,2263.0
S026,26,H016,P,16,Human,A1,2.0,1,0,B,B,2,1,A,main,2263.0
S026,26,H017,P,17,Human,A1,2.0,1,0,B,B,2,1,A,main,2263.0
S026,26,H020,P,20,Human,A1,0.0,0,0,B,B,2,1,A,main,2263.0
S027,27,H003,P,3,Human,A1,2.0,1,0,B,B,2,3,A,main,5400.0
S027,27,H004,P,4,Human,A1,2.0,1,0,B,B,2,3,A,main,5400.0
S027,27,H005,P,5,Human,A1,2.0,1,0,B,B,2,3,A,main,5400.0
S027,27,H008,P,8,Human,A1,2.0,1,0,B,B,2,3,A,main,5400.0
S027,27,H016,P,16,Human,A1,2.0,1,0,B,B,2,3,A,main,5400.0
S027,27,H017,P,17,Human,A1,2.0,1,0,B,B,2,3,A,main,5400.0
S027,27,H020,P,20,Human,A1,2.0,1,0,B,B,2,3,A,main,5400.0
S028,28,H003,P,3,Human,A1,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H004,P,4,Human,A1,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H005,P,5,Human,A1,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H008,P,8,Human,A1,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H016,P,16,Human,A1,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H017,P,17,Human,A1,2.0,1,0,B,B,2,3,A,main,2551.0
S028,28,H020,P,20,Human,A1,2.0,1,0,B,B,2,3,A,main,2551.0
S029,29,H003,P,3,Human,A1,2.0,1,0,B,B,2,2,B,non_main,1989.0
S029,29,H004,P,4,Human,A1,2.0,1,0,B,B,2,2,B,non_main,1989.0
S029,29,H005,P,5,Human,A1,2.0,1,0,B,B,2,2,B,non_main,1989.0
S029,29,H008,P,8,Human,A1,2.0,1,0,B,B,2,2,B,non_main,1989.0
S029,29,H016,P,16,Human,A1,2.0,1,0,B,B,2,2,B,non_main,1989.0
S029,29,H017,P,17,Human,A1,2.0,1,0,B,B,2,2,B,non_main,1989.0
S029,29,H020,P,20,Human,A1,2.0,1,0,B,B,2,2,B,non_main,1989.0
S030,30,H003,P,3,Human,A1,2.0,1,0,B,B,2,2,B,non_main,3480.0
S030,30,H004,P,4,Human,A1,2.0,1,0,B,B,2,2,B,non_main,3480.0
S030,30,H005,P,5,Human,A1,2.0,1,0,B,B,2,2,B,non_main,3480.0
S030,30,H008,P,8,Human,A1,2.0,1,0,B,B,2,2,B,non_main,3480.0
S030,30,H016,P,16,Human,A1,2.0,1,0,B,B,2,2,B,non_main,3480.0
S030,30,H017,P,17,Human,A1,0.0,0,0,B,B,2,2,B,non_main,3480.0
S030,30,H020,P,20,Human,A1,2.0,1,0,B,B,2,2,B,non_main,3480.0
S031,31,H003,P,3,Human,A1,2.0,1,0,B,B,2,1,B,non_main,2580.0
S031,31,H004,P,4,Human,A1,2.0,1,0,B,B,2,1,B,non_main,2580.0
S031,31,H005,P,5,Human,A1,2.0,1,0,B,B,2,1,B,non_main,2580.0
S031,31,H008,P,8,Human,A1,2.0,1,0,B,B,2,1,B,non_main,2580.0
S031,31,H016,P,16,Human,A1,2.0,1,0,B,B,2,1,B,non_main,2580.0
S031,31,H017,P,17,Human,A1,2.0,1,0,B,B,2,1,B,non_main,2580.0
S031,31,H020,P,20,Human,A1,0.0,0,0,B,B,2,1,B,non_main,2580.0
S032,32,H003,P,3,Human,A1,2.0,1,0,B,B,2,1,B,non_main,2201.0
S032,32,H004,P,4,Human,A1,2.0,1,0,B,B,2,1,B,non_main,2201.0
S032,32,H005,P,5,Human,A1,0.0,0,0,B,B,2,1,B,non_main,2201.0
S032,32,H008,P,8,Human,A1,2.0,1,0,B,B,2,1,B,non_main,2201.0
S032,32,H016,P,16,Human,A1,0.0,0,0,B,B,2,1,B,non_main,2201.0
S032,32,H017,P,17,Human,A1,0.0,0,0,B,B,2,1,B,non_main,2201.0
S032,32,H020,P,20,Human,A1,2.0,1,0,B,B,2,1,B,non_main,2201.0
S033,33,H003,P,3,Human,A1,2.0,1,0,B,B,2,1,A,main,2530.0
S033,33,H004,P,4,Human,A1,2.0,1,0,B,B,2,1,A,main,2530.0
S033,33,H005,P,5,Human,A1,2.0,1,0,B,B,2,1,A,main,2530.0
S033,33,H008,P,8,Human,A1,2.0,1,0,B,B,2,1,A,main,2530.0
S033,33,H016,P,16,Human,A1,0.0,0,0,B,B,2,1,A,main,2530.0
S033,33,H017,P,17,Human,A1,2.0,1,0,B,B,2,1,A,main,2530.0
S033,33,H020,P,20,Human,A1,2.0,1,0,B,B,2,1,A,main,2530.0
S034,34,H003,P,3,Human,A1,2.0,1,0,B,B,2,2,A,main,2463.0
S034,34,H004,P,4,Human,A1,2.0,1,0,B,B,2,2,A,main,2463.0
S034,34,H005,P,5,Human,A1,2.0,1,0,B,B,2,2,A,main,2463.0
S034,34,H008,P,8,Human,A1,2.0,1,0,B,B,2,2,A,main,2463.0
S034,34,H016,P,16,Human,A1,2.0,1,0,B,B,2,2,A,main,2463.0
S034,34,H017,P,17,Human,A1,2.0,1,0,B,B,2,2,A,main,2463.0
S034,34,H020,P,20,Human,A1,2.0,1,0,B,B,2,2,A,main,2463.0
S035,35,H003,P,3,Human,A1,2.0,1,0,B,B,2,2,B,non_main,2099.0
S035,35,H004,P,4,Human,A1,2.0,1,0,B,B,2,2,B,non_main,2099.0
S035,35,H005,P,5,Human,A1,2.0,1,0,B,B,2,2,B,non_main,2099.0
S035,35,H008,P,8,Human,A1,2.0,1,0,B,B,2,2,B,non_main,2099.0
S035,35,H016,P,16,Human,A1,2.0,1,0,B,B,2,2,B,non_main,2099.0
S035,35,H017,P,17,Human,A1,2.0,1,0,B,B,2,2,B,non_main,2099.0
S035,35,H020,P,20,Human,A1,2.0,1,0,B,B,2,2,B,non_main,2099.0
S036,36,H003,P,3,Human,A1,2.0,1,0,B,B,2,1,B,non_main,1369.0
S036,36,H004,P,4,Human,A1,2.0,1,0,B,B,2,1,B,non_main,1369.0
S036,36,H005,P,5,Human,A1,2.0,1,0,B,B,2,1,B,non_main,1369.0
S036,36,H008,P,8,Human,A1,2.0,1,0,B,B,2,1,B,non_main,1369.0
S036,36,H016,P,16,Human,A1,0.0,0,0,B,B,2,1,B,non_main,1369.0
S036,36,H017,P,17,Human,A1,2.0,1,0,B,B,2,1,B,non_main,1369.0
S036,36,H020,P,20,Human,A1,2.0,1,0,B,B,2,1,B,non_main,1369.0
S037,37,H003,P,3,Human,A1,2.0,1,0,B,B,2,2,B,non_main,3191.0
S037,37,H004,P,4,Human,A1,2.0,1,0,B,B,2,2,B,non_main,3191.0
S037,37,H005,P,5,Human,A1,2.0,1,0,B,B,2,2,B,non_main,3191.0
S037,37,H008,P,8,Human,A1,2.0,1,0,B,B,2,2,B,non_main,3191.0
S037,37,H016,P,16,Human,A1,2.0,1,0,B,B,2,2,B,non_main,3191.0
S037,37,H017,P,17,Human,A1,2.0,1,0,B,B,2,2,B,non_main,3191.0
S037,37,H020,P,20,Human,A1,2.0,1,0,B,B,2,2,B,non_main,3191.0
S038,38,H003,P,3,Human,A1,0.0,0,0,B,B,2,2,A,main,1364.0
S038,38,H004,P,4,Human,A1,0.0,0,0,B,B,2,2,A,main,1364.0
S038,38,H005,P,5,Human,A1,2.0,1,0,B,B,2,2,A,main,1364.0
S038,38,H008,P,8,Human,A1,2.0,1,0,B,B,2,2,A,main,1364.0
S038,38,H016,P,16,Human,A1,0.0,0,0,B,B,2,2,A,main,1364.0
S038,38,H017,P,17,Human,A1,0.0,0,0,B,B,2,2,A,main,1364.0
S038,38,H020,P,20,Human,A1,2.0,1,0,B,B,2,2,A,main,1364.0
S039,39,H003,P,3,Human,A1,0.0,0,0,B,B,2,3,B,non_main,1782.0
S039,39,H004,P,4,Human,A1,0.0,0,0,B,B,2,3,B,non_main,1782.0
S039,39,H005,P,5,Human,A1,2.0,1,0,B,B,2,3,B,non_main,1782.0
S039,39,H008,P,8,Human,A1,2.0,1,0,B,B,2,3,B,non_main,1782.0
S039,39,H016,P,16,Human,A1,0.0,0,0,B,B,2,3,B,non_main,1782.0
S039,39,H017,P,17,Human,A1,0.0,0,0,B,B,2,3,B,non_main,1782.0
S039,39,H020,P,20,Human,A1,2.0,1,0,B,B,2,3,B,non_main,1782.0
S040,40,H003,P,3,Human,A1,0.0,0,0,B,B,2,2,A,main,2326.0
S040,40,H004,P,4,Human,A1,0.0,0,0,B,B,2,2,A,main,2326.0
S040,40,H005,P,5,Human,A1,2.0,1,0,B,B,2,2,A,main,2326.0
S040,40,H008,P,8,Human,A1,2.0,1,0,B,B,2,2,A,main,2326.0
S040,40,H016,P,16,Human,A1,2.0,1,0,B,B,2,2,A,main,2326.0
S040,40,H017,P,17,Human,A1,0.0,0,0,B,B,2,2,A,main,2326.0
S040,40,H020,P,20,Human,A1,2.0,1,0,B,B,2,2,A,main,2326.0
S041,41,H003,P,3,Human,A1,0.0,0,0,B,B,2,2,A,main,2697.0
S041,41,H004,P,4,Human,A1,2.0,1,0,B,B,2,2,A,main,2697.0
S041,41,H005,P,5,Human,A1,0.0,0,0,B,B,2,2,A,main,2697.0
S041,41,H008,P,8,Human,A1,2.0,1,0,B,B,2,2,A,main,2697.0
S041,41,H016,P,16,Human,A1,2.0,1,0,B,B,2,2,A,main,2697.0
S041,41,H017,P,17,Human,A1,2.0,1,0,B,B,2,2,A,main,2697.0
S041,41,H020,P,20,Human,A1,2.0,1,0,B,B,2,2,A,main,2697.0
S042,42,H003,P,3,Human,A1,0.0,0,0,B,B,2,2,A,main,1331.0
S042,42,H004,P,4,Human,A1,2.0,1,0,B,B,2,2,A,main,1331.0
S042,42,H005,P,5,Human,A1,2.0,1,0,B,B,2,2,A,main,1331.0
S042,42,H008,P,8,Human,A1,2.0,1,0,B,B,2,2,A,main,1331.0
S042,42,H016,P,16,Human,A1,0.0,0,0,B,B,2,2,A,main,1331.0
S042,42,H017,P,17,Human,A1,2.0,1,0,B,B,2,2,A,main,1331.0
S042,42,H020,P,20,Human,A1,0.0,0,0,B,B,2,2,A,main,1331.0
S043,43,H003,P,3,Human,A1,2.0,1,0,B,B,2,3,A,main,1168.0
S043,43,H004,P,4,Human,A1,2.0,1,0,B,B,2,3,A,main,1168.0
S043,43,H005,P,5,Human,A1,0.0,0,0,B,B,2,3,A,main,1168.0
S043,43,H008,P,8,Human,A1,0.0,0,0,B,B,2,3,A,main,1168.0
S043,43,H016,P,16,Human,A1,0.0,0,0,B,B,2,3,A,main,1168.0
S043,43,H017,P,17,Human,A1,0.0,0,0,B,B,2,3,A,main,1168.0
S043,43,H020,P,20,Human,A1,0.0,0,0,B,B,2,3,A,main,1168.0
S044,44,H003,P,3,Human,A1,0.0,0,0,B,B,2,1,A,main,2023.0
S044,44,H004,P,4,Human,A1,2.0,1,0,B,B,2,1,A,main,2023.0
S044,44,H005,P,5,Human,A1,2.0,1,0,B,B,2,1,A,main,2023.0
S044,44,H008,P,8,Human,A1,2.0,1,0,B,B,2,1,A,main,2023.0
S044,44,H016,P,16,Human,A1,0.0,0,0,B,B,2,1,A,main,2023.0
S044,44,H017,P,17,Human,A1,0.0,0,0,B,B,2,1,A,main,2023.0
S044,44,H020,P,20,Human,A1,0.0,0,0,B,B,2,1,A,main,2023.0
S045,45,H003,P,3,Human,A1,2.0,1,0,B,B,2,1,A,main,710.0
S045,45,H004,P,4,Human,A1,2.0,1,0,B,B,2,1,A,main,710.0
S045,45,H005,P,5,Human,A1,0.0,0,0,B,B,2,1,A,main,710.0
S045,45,H008,P,8,Human,A1,2.0,1,0,B,B,2,1,A,main,710.0
S045,45,H016,P,16,Human,A1,2.0,1,0,B,B,2,1,A,main,710.0
S045,45,H017,P,17,Human,A1,2.0,1,0,B,B,2,1,A,main,710.0
S045,45,H020,P,20,Human,A1,0.0,0,0,B,B,2,1,A,main,710.0
S046,46,H003,P,3,Human,A1,2.0,1,0,B,B,2,2,A,main,2111.0
S046,46,H004,P,4,Human,A1,2.0,1,0,B,B,2,2,A,main,2111.0
S046,46,H005,P,5,Human,A1,2.0,1,0,B,B,2,2,A,main,2111.0
S046,46,H008,P,8,Human,A1,2.0,1,0,B,B,2,2,A,main,2111.0
S046,46,H016,P,16,Human,A1,0.0,0,0,B,B,2,2,A,main,2111.0
S046,46,H017,P,17,Human,A1,2.0,1,0,B,B,2,2,A,main,2111.0
S046,46,H020,P,20,Human,A1,2.0,1,0,B,B,2,2,A,main,2111.0
S047,47,H003,P,3,Human,A1,2.0,1,0,B,B,2,1,A,main,2380.0
S047,47,H004,P,4,Human,A1,2.0,1,0,B,B,2,1,A,main,2380.0
S047,47,H005,P,5,Human,A1,2.0,1,0,B,B,2,1,A,main,2380.0
S047,47,H008,P,8,Human,A1,2.0,1,0,B,B,2,1,A,main,2380.0
S047,47,H016,P,16,Human,A1,2.0,1,0,B,B,2,1,A,main,2380.0
S047,47,H017,P,17,Human,A1,2.0,1,0,B,B,2,1,A,main,2380.0
S047,47,H020,P,20,Human,A1,2.0,1,0,B,B,2,1,A,main,2380.0
S048,48,H003,P,3,Human,A1,2.0,1,0,B,B,2,1,A,main,3378.0
S048,48,H004,P,4,Human,A1,2.0,1,0,B,B,2,1,A,main,3378.0
S048,48,H005,P,5,Human,A1,2.0,1,0,B,B,2,1,A,main,3378.0
S048,48,H008,P,8,Human,A1,2.0,1,0,B,B,2,1,A,main,3378.0
S048,48,H016,P,16,Human,A1,0.0,0,0,B,B,2,1,A,main,3378.0
S048,48,H017,P,17,Human,A1,2.0,1,0,B,B,2,1,A,main,3378.0
