source,bootstrap_replicate,icc_2_1,icc_2_k,icc_c_1,icc_c_k
Human,2512,0.22080576099649515,0.4594977723774785,0.29590033480776073,0.5576709580337686
Human,2513,0.13542468424010504,0.3196870241247963,0.1817002364922497,0.39980968195171396
Human,2514,0.07796656332057547,0.20234707750039113,0.10507518479527461,0.26048461605021817
Human,2515,0.2142076294951347,0.4498852028083674,0.5322153991497218,0.7734074684239299
Human,2516,0.15701566634274425,0.35847470856387653,0.24305522145351785,0.49065375177244946
Human,2517,0.22875398254605508,0.4708461044978204,0.42958061343108367,0.6931845510076327
Human,2518,0.1887842891752854,0.4111249896567601,0.2666859215372511,0.521763698887016
Human,2519,0.07012548237070304,0.18450012639087726,0.09796861771013604,0.24575357671435388
Human,2520,0.29009241676161307,0.550743958442155,0.608667934592035,0.8235124994609111
Human,2521,0.33659959608048307,0.6035137914077501,0.6101915549488717,0.824440906925706
Human,2522,0.27310649822913124,0.5298878592820766,0.5156079595229908,0.7615260711896559
Human,2523,0.36883089318009793,0.6367710265747488,0.5845088681929258,0.8084427227877856
Human,2524,0.2644404914962665,0.5188902755111804,0.5290766646698689,0.7711913254387103
Human,2525,0.28629168219489026,0.5461554954944761,0.46341726153712653,0.7215211103822456
Human,2526,0.15284681008902026,0.3511853188074363,0.19881826672226577,0.4267595944253192
Human,2527,0.1766226943251865,0.3915535847522901,0.2563160230274593,0.5083510369146708
Human,2528,0.30647256150008356,0.5700241572943803,0.5793483032796091,0.8051362588692468
Human,2529,0.17369053858248215,0.3867292071845313,0.2353324478083237,0.48005316882806776
Human,2530,0.16737707261101195,0.3761975339282509,0.21258972849442634,0.4475009672331163
Human,2531,0.12398601668726734,0.29804998839278635,0.16830464989980887,0.3777573220350348
Human,2532,0.19461500878131197,0.42026519652107736,0.2801566352744364,0.5386545905154395
Human,2533,0.303239212898825,0.5662806447243642,0.5049610184128279,0.7537023961541287
Human,2534,0.3155461032849917,0.5803708129080309,0.49584293998462264,0.7468691900234979
Human,2535,0.10351527998586725,0.2572808429679476,0.14556188202654757,0.33822136826666355
Human,2536,0.16244292576548802,0.3678269918373192,0.23578272977675077,0.4806773526370169
Human,2537,0.12586636142509658,0.30166111133972534,0.16740079163706442,0.3762374731975844
Human,2538,0.370034237269712,0.6379649583060043,0.5244117792679983,0.7678725340937425
Human,2539,0.20868502003862072,0.4417019144003809,0.28446257509979955,0.5439314457995849
Human,2540,0.10399719722195194,0.2582723836309523,0.1362995317645733,0.3213098351335969
Human,2541,0.14884845472747593,0.34410605506487807,0.21095522646574674,0.44508124832508783
Human,2542,0.16908876029016084,0.37907248707219243,0.22820763148848056,0.4700739630165986
Human,2543,0.17732009030825086,0.39269488572430755,0.2519430391169385,0.5025840243420836
Human,2544,0.23612573890106323,0.48115232172203465,0.527911244047036,0.7703650199922505
Human,2545,0.09940347168729631,0.24875599587573188,0.15209771640998163,0.34986562423649703
Human,2546,0.2395345624242038,0.4858486159977563,0.5138472684163644,0.7602436053593116
Human,2547,0.16792909541491288,0.377126322017601,0.231456868157586,0.4746490426850172
Human,2548,0.11376446363114298,0.2780328701944348,0.15008247790575036,0.34630023806189125
Human,2549,0.24634515696895348,0.4951030123302608,0.5634021256148828,0.7947164746672541
Human,2550,0.1497465957064098,0.34570384061097864,0.21908261766035023,0.4570044087002904
Human,2551,0.0923500977317419,0.23385688147610786,0.12347342064661995,0.2970617909867655
Human,2552,0.13237371523210903,0.3139924510861162,0.2029540964239843,0.4330740032452416
Human,2553,0.16130944857461188,0.3658864596346658,0.22195415019762535,0.4611528657398846
Human,2554,0.1294686628754609,0.30851892360464345,0.18723009441493724,0.40866246094984976
Human,2555,0.10261265589735037,0.2554194345899105,0.17374867116277767,0.3868252627413346
Human,2556,0.1580987146463389,0.36035334318644174,0.2243977874988175,0.46465724641487216
Human,2557,0.09099206549188822,0.230947429259024,0.1307518229821454,0.31094279449870077
Human,2558,0.3828011715958222,0.6504315760657183,0.46336560387245784,0.72147936672722
Human,2559,0.06634834202649655,0.17572667853786825,0.08658887142077097,0.22142136248948505
Human,2560,0.16542515531356802,0.37290104076907366,0.2356351880365652,0.48047291348069554
Human,2561,0.1922025933659604,0.41650218131517064,0.26961593399922545,0.5254879520195136
Human,2562,0.11196294836420898,0.27443560593861566,0.14446727080846966,0.33624811689949446
Human,2563,0.26579019403263177,0.5206194779662573,0.4777211308780956,0.7329101046160046
Human,2564,0.12839260942771016,0.30647864289327,0.2140276747957517,0.44962054486958336
Human,2565,0.17324663742235136,0.3859951787185852,0.30151969100819015,0.5642775113152694
Human,2566,0.2632259888234117,0.5173290598290565,0.5234622175777309,0.767193270920098
Human,2567,0.08507474188349196,0.21811249689984016,0.11408337208522494,0.2786674674918376
Human,2568,0.3891485486808358,0.6564964019648689,0.6208785204137246,0.830881994488422
Human,2569,0.17472599913316278,0.38843767549561803,0.23040606444326428,0.4731739144695208
Human,2570,0.29080389244734045,0.5515979914072787,0.5262103886940261,0.7691557128412395
Human,2571,0.35854911234193826,0.6264332008285927,0.5587251005819494,0.7916008134805271
Human,2572,0.22071402437850182,0.45936533128136003,0.3077135784969087,0.571453024974904
Human,2573,0.11688789800692478,0.2842199491623339,0.16973457964804475,0.38015338793744846
Human,2574,0.18242334859297332,0.4009754699244144,0.26246530134710505,0.5163486801629945
Human,2575,0.19904083323036637,0.42710130174492944,0.42957600418759645,0.6931805504645497
Human,2576,0.24873148726680808,0.4983057841766178,0.44628139898733654,0.707423921887704
Human,2577,0.18517665484361248,0.4053917778748853,0.27200437748770817,0.5285029180265995
Human,2578,0.29222594515886147,0.5533003815602051,0.5127897456167456,0.7594711752899097
Human,2579,0.16819019525878862,0.37756509251153164,0.21316530857389196,0.448350416119138
Human,2580,0.2994089969919502,0.5618069063243827,0.43836458844502385,0.7007371023635549
Human,2581,0.2866633208795685,0.5466061145936933,0.5657363795101948,0.7962612383142116
Human,2582,0.15484713897088248,0.3546945456940471,0.23994092678441817,0.4864055725917259
Human,2583,0.10938936913739038,0.2692597902361698,0.148067906320572,0.3427138688935378
Human,2584,0.2792715479605808,0.5375627058849857,0.5882359123105545,0.810811202317711
Human,2585,0.4683959855345826,0.7255234313203206,0.6281159595827767,0.8351747277138242
Human,2586,0.11160778392457671,0.273723913081378,0.1554478738024396,0.35574424759510376
Human,2587,0.13823269963620805,0.3248800156627838,0.184918201055714,0.40497872761452286
Human,2588,0.29051051602879757,0.551246017867423,0.45051877566351917,0.7109571960044082
Human,2589,0.229225987441167,0.47151224323240537,0.5059412190638708,0.7544295970912195
Human,2590,0.3567345610557082,0.6245829991078975,0.554948678154405,0.7890649417068343
Human,2591,0.30123539490125667,0.5639454962016136,0.5706894447833939,0.7995167705685855
Human,2592,0.16070439522327643,0.3648478723279156,0.4047296240287581,0.6710230547550191
Human,2593,0.2837059724349117,0.543008441456928,0.4558338664435654,0.7153448142713599
Human,2594,0.08203382116350366,0.2114150883865705,0.12307971570392053,0.2963016912648295
Human,2595,0.17804733670389694,0.3938825368065345,0.23594375702458203,0.4809003842464167
Human,2596,0.07552300653218556,0.19683749999999875,0.1042134357419484,0.25871677848568214
Human,2597,0.37722303717026884,0.6450292933262022,0.678801615505865,0.8637606276284676
Human,2598,0.2934289311368531,0.5547357544356576,0.568093360056888,0.797814191111483
Human,2599,0.16645768953567502,0.3746472405134535,0.24162412687129453,0.4887060401283856
Human,2600,0.17419589507704658,0.3875636807099061,0.24395032380790346,0.4918681718409217
Human,2601,0.37204262447431846,0.6399502972092537,0.5309856329205574,0.7725407842246904
Human,2602,0.27303663780579795,0.5298001888645092,0.45259653474286904,0.71267821932352
Human,2603,0.29838518961416566,0.5606038166083074,0.45966139908303383,0.7184743486435605
Human,2604,0.19714746709458805,0.4241874418253591,0.44888241107704285,0.7095964776618616
Human,2605,0.12280618761530702,0.2957730431810391,0.18581220410847943,0.4064061626389962
Human,2606,0.264896126626585,0.519474705267866,0.5043048139409574,0.7532147714627084
Human,2607,0.1938034389795979,0.41900218727215816,0.26403933902870463,0.5183751520524484
Human,2608,0.11020474260674472,0.27090434139193775,0.14180443373936302,0.3314197276103966
Human,2609,0.15358509812811086,0.35248301690472356,0.21776471533559397,0.45508934337997614
Human,2610,0.15759664695104922,0.35948323569260965,0.23818058255495467,0.48398844710309696
Human,2611,0.3301763388017599,0.5965774800537955,0.5585863711111893,0.7915079766115529
Human,2612,0.09958158913119924,0.2491277023919984,0.1309303854539399,0.3112793149748332
Human,2613,0.12408715868796134,0.2982447811027721,0.15781512634499484,0.35986203423565194
Human,2614,0.3637382062604106,0.6316813421428291,0.6615946439439976,0.8543358658632394
Human,2615,0.22794393023379908,0.46970086726443755,0.5012100230240303,0.7509064204783744
Human,2616,0.07840522394923094,0.20333121322944578,0.1108290980992065,0.27216065453681065
Human,2617,0.2862693762207502,0.5461284355179661,0.4106867384580871,0.6764456773908347
Human,2618,0.34961916279464267,0.617251548878637,0.459479806823625,0.7183264361937034
Human,2619,0.08056513231457275,0.20815528137225292,0.10569376334978776,0.26175049937425976
Human,2620,0.12283336716054252,0.2958255938996942,0.17653785120880844,0.3914145769376649
Human,2621,0.08486219179237989,0.21764663449771712,0.1141390477502913,0.2787781891618953
Human,2622,0.14195835524649777,0.3316999165592033,0.2241489077046544,0.4643014136729334
Human,2623,0.13372377813095507,0.31651907994997597,0.20510969740118434,0.43633571802477344
Human,2624,0.08904482840646105,0.22675225410437794,0.108719156480653,0.26790471925317605
Human,2625,0.1017771098337538,0.2536913788442467,0.16104437362098423,0.36543168669336673
Human,2626,0.21033135775862094,0.4441547359438706,0.2849705135491676,0.5445500983101286
Human,2627,0.18874602677647484,0.41106449860740246,0.2402304440031865,0.4868020072992682
Human,2628,0.3321473091560488,0.5987172682675154,0.5177954377272177,0.7631132227564478
Human,2629,0.17754966120345128,0.39307006859414,0.24499820192137411,0.49328616087162885
Human,2630,0.18926564662335135,0.41188541939645384,0.41161326193900033,0.6772827016527262
Human,2631,0.10739462758791292,0.2652179226898962,0.14889209082834814,0.3441837855619695
Human,2632,0.1309718299106794,0.31135739434489446,0.176368821907023,0.3911375336826234
Human,2633,0.06946108695983125,0.1829653207666784,0.08981347265357552,0.22841154911951397
Human,2634,0.11995842361327631,0.2902414558240727,0.15886166937309384,0.36167304175757536
Human,2635,0.08163695916189224,0.21053586230023982,0.10498517069476797,0.2603001919225619
Human,2636,0.11852275013754017,0.2874334455228633,0.15641294175319634,0.3574265492132979
Human,2637,0.11693391540489194,0.28431063478204605,0.14942174048814155,0.34512643596400355
Human,2638,0.3051553641701434,0.5685027593736407,0.5932262112103485,0.8139571734475254
Human,2639,0.275024904992064,0.5322891623622343,0.47041375774068866,0.7271337931707137
Human,2640,0.06306700335564759,0.1680093212169978,0.0833187138166954,0.21425349087003015
Human,2641,0.12419428125665939,0.29845102314929545,0.15882631232515937,0.36161195148222547
Human,2642,0.09168334092130083,0.2324300886481158,0.12274525260772011,0.29565521076330026
Human,2643,0.11135384661829889,0.2732145562694637,0.1574294305946245,0.3591931466748479
Human,2644,0.12469959730893,0.2994229494770977,0.17263224993569568,0.3849776381199374
Human,2645,0.1646397292993617,0.3715691118997326,0.22795669883754538,0.4697189390555029
Human,2646,0.1762965588700437,0.39101905049894087,0.2410636767956524,0.4879412208637885
Human,2647,0.38027668152248134,0.6479951522709445,0.619769683377632,0.830219409282695
Human,2648,0.1726308584436954,0.3849753314391225,0.2457513692237356,0.4943028857182162
Human,2649,0.1408668286305518,0.3297100637855583,0.19347416258682146,0.4184889063460938
Human,2650,0.1957413453718206,0.4220131806322618,0.2776712611261868,0.5355822087164628
Human,2651,0.22359345042642642,0.463506372869998,0.4260554804357087,0.6901133184297713
Human,2652,0.27716170440363497,0.5349498749741894,0.5985347662996136,0.8172724041075586
Human,2653,0.40023496032273603,0.666884165739216,0.5361677613996683,0.7761789857398278
Human,2654,0.17010482890775794,0.3807721305001372,0.2180148537415864,0.4554533641027919
Human,2655,0.37411930865933096,0.6419935556047804,0.6440989438888391,0.8444622914774143
Human,2656,0.17481239412038224,0.3885799867715459,0.25257876200124996,0.5034265675985761
Human,2657,0.13128415300546376,0.3119454663492737,0.17853480061800192,0.3946771789495419
Human,2658,0.19248224597801594,0.4169397419846486,0.2847170337329223,0.5442414682497362
Human,2659,0.11958824726586983,0.28951867904271344,0.18759598743131228,0.4092431984633686
Human,2660,0.13531084549658487,0.31947552868585233,0.17755066719742388,0.39307171210936775
Human,2661,0.32563361908311333,0.5916067579310861,0.5813019286908238,0.8063916931064244
Human,2662,0.3264002955811399,0.5924495017604196,0.5448012816645436,0.7821601455109968
Human,2663,0.15797594171796397,0.36014069444277436,0.21168101947845372,0.44615708516488484
Human,2664,0.1247784033351497,0.2995743834991721,0.17321799214381423,0.38594777805673464
Human,2665,0.11619009647917834,0.28284314485839324,0.15964759560544947,0.36302928261017664
Human,2666,0.16264352818371533,0.3681697351580179,0.20954970409125828,0.4429915963948606
Human,2667,0.18189433548051612,0.40012284752080934,0.2554823004361482,0.5072566894459118
Human,2668,0.0950584100072365,0.23961952744961754,0.12788341181379215,0.3055107271691655
Human,2669,0.2879592551570046,0.5481741345235434,0.47296078614297954,0.7291570115860916
Human,2670,0.09060475059446751,0.23011519252919196,0.12397476516345068,0.29802831480927455
Human,2671,0.11045432340009778,0.2714068501920616,0.14368811913290905,0.3348394545322661
Human,2672,0.372896338353787,0.6407914467662446,0.5772240976174458,0.8037660393424032
Human,2673,0.08999582815337755,0.22880457079261382,0.11686793446825347,0.2841806031845248
Human,2674,0.11888856312217147,0.28815017001381155,0.17101275052716358,0.3822865148079792
Human,2675,0.21727320663420047,0.45437332237827505,0.3703026824552897,0.638230853334719
Human,2676,0.2721209304868362,0.5286495672030139,0.5004165050914077,0.7503122487653552
Human,2677,0.05861790468587639,0.15740071396074903,0.08328219941563135,0.21417300107667098
Human,2678,0.13426967086745492,0.3175376587465278,0.20471783559972373,0.43574426229507784
Human,2679,0.11248596247853004,0.2754821400885733,0.15225376932161347,0.3501407959971638
Human,2680,0.15947889040355967,0.36273842739523154,0.24845876432152436,0.49794078745290293
Human,2681,0.10608359632138255,0.26254694145804897,0.15046129114926396,0.3469721254667336
Human,2682,0.20457509202217106,0.435528649121761,0.41300513565386776,0.6785369318181635
Human,2683,0.2075516524542864,0.44000671555430215,0.2835556611729501,0.5428248595928956
Human,2684,0.1542653551120874,0.3536761206444875,0.2608180812707369,0.5142190117940787
Human,2685,0.20750372011001503,0.4399349025565874,0.29291459335116843,0.5541225924090948
Human,2686,0.34693692418782945,0.6144558956155881,0.5691698663571112,0.7985211951816326
Human,2687,0.2569240744743241,0.5091476473107726,0.4577367387033297,0.7169038007089322
Human,2688,0.13053628683238255,0.31053633920457485,0.1963171999474364,0.42290467612085986
Human,2689,0.09896976791658167,0.24784999147995018,0.1449015772845006,0.3370318411097096
Human,2690,0.13997103132064978,0.3280719543628507,0.192349164338575,0.4167315588276894
Human,2691,0.15421524859769903,0.353588323403323,0.2055650349205655,0.4370221554637595
Human,2692,0.21193670782687316,0.44653556734093425,0.28813850191802465,0.5483906087892043
Human,2693,0.3336884179129352,0.6003833280093319,0.5232551383542682,0.7670449706157866
Human,2694,0.19027283556198482,0.413473106051771,0.27689954526663535,0.5346242257837895
Human,2695,0.2508841505287708,0.5011774792797906,0.4919832004915162,0.7439388090157336
Human,2696,0.12759104680287706,0.30495427106440076,0.1739172702085237,0.38710375419235843
Human,2697,0.36892594819248575,0.6368654583740675,0.5755446813468394,0.8026789002751421
Human,2698,0.12138301776639401,0.2930149705475875,0.18262060509359956,0.4012930544381069
Human,2699,0.1447713488482859,0.33679694927561943,0.1882752115333154,0.41031961135259204
Human,2700,0.1780483994309813,0.39388427046004304,0.24556499057285677,0.49405147843149716
Human,2701,0.23369930539995196,0.4777828676133716,0.4248472505091521,0.6890552741686741
Human,2702,0.08493447092479621,0.21780509222814137,0.11853673496096151,0.28746086107992325
Human,2703,0.22281999056859234,0.4623972637917401,0.3114121929740881,0.5756855683287092
Human,2704,0.13356175269255813,0.3162164196108842,0.18778245576139851,0.4095389192942926
Human,2705,0.3246826123293642,0.590559217828564,0.5284899915786623,0.7707755970976432
Human,2706,0.32513899028471704,0.591062222449081,0.5538222399362175,0.7883050180783869
Human,2707,0.14031881966091062,0.3287084855679043,0.20452031231015952,0.4354458815520731
Human,2708,0.14723285764009647,0.3412207582683499,0.22267831907072957,0.4621938555394846
Human,2709,0.10758302554961921,0.26560080110607026,0.15323770338433637,0.3518727622206262
Human,2710,0.11059182857211948,0.271683529152545,0.15410364325426734,0.35339271882261136
Human,2711,0.3339349617582593,0.6006492899413783,0.5742488637429979,0.8018377535101315
Human,2712,0.25558069038111947,0.507385962150918,0.45915992362940977,0.7180657453221772
Human,2713,0.07394037427885503,0.19324404831710876,0.1026945771914459,0.2555886042728363
Human,2714,0.3365922214414445,0.6035058887975872,0.5734692663483865,0.801330719461331
Human,2715,0.1033029751062524,0.2568435248178386,0.15197258883973877,0.34964488869890614
Human,2716,0.1665037828365358,0.3747250663632885,0.2320309014487945,0.47545308740977726
Human,2717,0.15703343235278386,0.3585055751055005,0.24769522650279663,0.49691749603915014
Human,2718,0.1704617157095869,0.3813678955460816,0.2215196594737152,0.4605272841116226
Human,2719,0.15443683432398905,0.3539764868603026,0.21945878735536894,0.45754973991366993
Human,2720,0.16913330637552038,0.3791471103680245,0.22414814594280313,0.46430032417808775
Human,2721,0.09974702986904177,0.24947275659911675,0.13493584575009238,0.31877829859491613
Human,2722,0.12231159853204658,0.2948159703769719,0.1623877299179721,0.36773264943649014
Human,2723,0.29031312302099016,0.5510090517880967,0.5418738755993847,0.7801431943299962
Human,2724,0.13612198435493444,0.3209808520286488,0.20208690206479546,0.43175617178686143
Human,2725,0.22521910130306994,0.46582977661178,0.29933479583893124,0.5617198151459835
Human,2726,0.34810975277717077,0.6156804911816027,0.6090086335218726,0.8237203234223441
Human,2727,0.21735282024730374,0.4544893686464614,0.28329950825447425,0.5425118462396074
Human,2728,0.39128759999724716,0.6585207737633548,0.5975660358529055,0.8166698171220432
Human,2729,0.10195591884396403,0.25406159068865103,0.13289419018664467,0.3149677914110413
Human,2730,0.18304974166324564,0.40198333407794196,0.23608751119676197,0.481099409252823
Human,2731,0.17261078798972507,0.3849420595206731,0.23237677225934844,0.4759369379147775
Human,2732,0.14696142307584803,0.3407345890358102,0.1937980140299745,0.41899373472752927
Human,2733,0.07801507589464138,0.20245598899100778,0.1080506418708713,0.26655010560900977
Human,2734,0.18389117386312115,0.4033342896305453,0.4370236477929309,0.6995933061384813
Human,2735,0.15428802202064848,0.3537158334585392,0.20347558871090396,0.4338649243332658
Human,2736,0.13025363633365172,0.31000289920904883,0.16352954427251443,0.36968107679019674
Human,2737,0.13625812671251006,0.3212331308439482,0.2132110874464028,0.4484179183398325
Human,2738,0.14370463692038435,0.33486935314284116,0.18914845516201798,0.4117003827227968
Human,2739,0.14558091420443414,0.3382556183151043,0.21238312027214537,0.4471957172237823
Human,2740,0.1801185785335171,0.39725112109543836,0.23147551948408288,0.4746751873131959
Human,2741,0.2360494842937298,0.48104676926761747,0.5079492692092151,0.7559149325159874
Human,2742,0.15484565500466238,0.354691950281536,0.2085916740478288,0.4415624999999983
Human,2743,0.1208782347622197,0.2920336742240117,0.16374183422414484,0.3700425958886812
Human,2744,0.08177876015854132,0.2108501523919222,0.1154559544150006,0.2813912683436699
Human,2745,0.06104030947301028,0.16319765739384912,0.08284760779241888,0.21321424335825287
Human,2746,0.17794841832901856,0.39372114496767846,0.3099237627600396,0.573986917677082
Human,2747,0.19685985423243268,0.42374342495866785,0.27956660777287645,0.5379269808096893
Human,2748,0.09867206088248559,0.24722732359608338,0.1350329427483806,0.318958908251201
Human,2749,0.22880394613587535,0.4709166587578096,0.3424614583703002,0.6097515589011778
Human,2750,0.18305237003058045,0.4019875592168397,0.26035884191925884,0.5136236226215396
Human,2751,0.1565875979046096,0.35773048045150324,0.217565742432666,0.4547996014171795
Human,2752,0.10078822320181637,0.2516399772236206,0.1341120031926467,0.317243647456795
Human,2753,0.06340124943351635,0.16879954427842805,0.08594528067295147,0.22001699691371596
Human,2754,0.29393158388003493,0.5553342186808291,0.4860876362008617,0.739418513663193
Human,2755,0.20419725047104811,0.4349575001914397,0.2746315436203417,0.5317977544591368
Human,2756,0.3139417973335077,0.5785581936484679,0.5622058454065793,0.7939221684353249
Human,2757,0.23823945083787315,0.4840694653356995,0.3907013991021603,0.657966967654917
Human,2758,0.14565845073278225,0.3383951311273064,0.21430126933460295,0.45002286542392445
Human,2759,0.12232172028957944,0.29483557210407313,0.19330479975542267,0.41822471117381893
Human,2760,0.3607580129454866,0.6286749716874273,0.5703298832287247,0.7992814535481596
Human,2761,0.12898891964848522,0.30761015564607613,0.167439878387016,0.3763032832073132
Human,2762,0.37803554082623614,0.6458204535840929,0.5844633606138329,0.8084137028147437
Human,2763,0.33505177904264966,0.6018521020818107,0.5699673261160614,0.7990440159304022
Human,2764,0.1109457697322999,0.2723951336488835,0.16786426020551842,0.377017315211318
Human,2765,0.09046212629881983,0.22980845579172407,0.11592225111113881,0.2823138413217226
Human,2766,0.12820431732940213,0.3061209079422265,0.1912739328323669,0.41504660543612004
Human,2767,0.31387853822303513,0.5784865741299716,0.49764702889702267,0.748231109524594
Human,2768,0.2899857735507395,0.5506158147266577,0.5579194181261203,0.791061316060853
Human,2769,0.16168518150220643,0.36653045743401,0.3548675417536858,0.6226711000613724
Human,2770,0.10535601126140465,0.26105963094808476,0.14659772610409322,0.34008252778906234
Human,2771,0.24537659388418043,0.4937972212251436,0.4821799529813922,0.7363924780551808
Human,2772,0.19875889796354246,0.42666840853720184,0.26647258561786147,0.5214914217767916
Human,2773,0.11881676885822715,0.2880095728759617,0.16772000791946853,0.3767747093023233
Human,2774,0.09002225266884727,0.22886150207466668,0.11984170014156052,0.29001364408249125
Human,2775,0.18288342109781788,0.4017159051917177,0.2559971356963803,0.5079327492304003
Human,2776,0.09637088110432525,0.24239332642936356,0.13067678142889763,0.3108013136288975
Human,2777,0.19043818341447813,0.41373331021328197,0.277166220863583,0.5349554833114029
Human,2778,0.15733700383910487,0.35903274025392296,0.22613447105687048,0.46713345820314267
Human,2779,0.28494403094414605,0.5445178631425666,0.6156040820805302,0.8277184871883061
Human,2780,0.19555274483006935,0.4217208823131987,0.26525642047114073,0.5199363508270181
Human,2781,0.13924668140602597,0.3267440069452193,0.21548114981455854,0.4517543541232523
Human,2782,0.13474361770323093,0.3184205731539057,0.1904357166207412,0.41372942919177275
Human,2783,0.12148178429135317,0.29320678585102833,0.16302042821467913,0.3688131344315717
Human,2784,0.11724414515661108,0.28492164585910285,0.18386716223802688,0.4032957840152077
Human,2785,0.16934033597601125,0.37949379457854826,0.22653383917715011,0.467701214234664
Human,2786,0.12523826915606498,0.3004573024419377,0.18101980096439713,0.3987104355293054
Human,2787,0.33682004629091533,0.6037499599534364,0.5985564325302806,0.8172858691723813
Human,2788,0.08412791122143416,0.21603464653534388,0.11701752629814915,0.2844753705787081
Human,2789,0.20019066159573637,0.4288631780795991,0.26536839724915656,0.5200797384689423
Human,2790,0.367775244736487,0.6357209086694462,0.5412040539207083,0.7796800999997686
Human,2791,0.3113604247848221,0.5756265932012833,0.48873474216270707,0.7414547926580501
Human,2792,0.16920694817140355,0.3792704528108053,0.22435251257208721,0.46459253335528344
Human,2793,0.13726752605271914,0.3231002375947918,0.21379314707965913,0.44927542654552804
Human,2794,0.14230511918053507,0.3323306515805695,0.1908941107966178,0.4144501475989835
Human,2795,0.12298304185965901,0.296114902644566,0.16008205453280686,0.3637776245396714
Human,2796,0.18321597930737066,0.4022504995267624,0.25541529864142437,0.5071686377694011
Human,2797,0.08308200093874962,0.21373151839275445,0.11512700400627916,0.2807395950506116
Human,2798,0.11832772686468447,0.28705099672146706,0.17512687390864884,0.3890976955814646
Human,2799,0.2111182813899515,0.44532313452264183,0.29526343563667606,0.5569162790697636
Human,2800,0.17052985517617036,0.381481571312063,0.23647296283975916,0.4816326764962531
Human,2801,0.3706335552397314,0.6385583573177519,0.6101715786881095,0.8244287510167793
Human,2802,0.188749372174786,0.41106978779260467,0.24411784981360443,0.4920951362907515
Human,2803,0.11005214889408327,0.27059690493736077,0.16350029554281223,0.36963124954387244
Human,2804,0.20235914906696592,0.43217024225238393,0.418426662782516,0.6833860770899675
Human,2805,0.2554890493894164,0.5072655578447532,0.47533385753280094,0.7310325390557078
Human,2806,0.09599624422187805,0.24160280828751454,0.1298566375946868,0.30925284384694296
Human,2807,0.33121000349213237,0.5977009457910128,0.6137706809711555,0.8266118305915224
Human,2808,0.2557058373184497,0.5075503417291262,0.4783809029579604,0.7334273924066704
Human,2809,0.1173219620383589,0.2850748132732125,0.15011561397103446,0.34635904155746694
Human,2810,0.28875091852056706,0.5491294749846388,0.4461740990620284,0.7073340405920029
Human,2811,0.36745209498487097,0.635398940948917,0.5700963294661167,0.7991285182949991
Human,2812,0.14492327885246317,0.33707097480726106,0.202552544682633,0.4324641897940878
Human,2813,0.19458262034568127,0.42021484841250634,0.2908388989910952,0.5516399724940124
Human,2814,0.4411966884844113,0.7031421177143018,0.6763758705555747,0.8624486707247807
Human,2815,0.2154137358913831,0.4516555772227052,0.37828188734682805,0.6460600397149832
Human,2816,0.1483262243032612,0.34317497598372654,0.20596497540868133,0.43762434947169027
Human,2817,0.08498675971347713,0.21791970066579738,0.1255906285873738,0.3011329362564925
Human,2818,0.3388828105698872,0.6059537869294348,0.4435623308915681,0.7051399516009418
Human,2819,0.1334594972641619,0.31602532878713946,0.1843575872548499,0.4040817052844256
Human,2820,0.23093238313396028,0.4739132958040728,0.4536792688685765,0.7135720839462275
Human,2821,0.13860489803081394,0.32556491139876753,0.20986746168054543,0.4434647444968889
Human,2822,0.08184442001099446,0.2109956300933021,0.11501984697919765,0.28052715910911424
Human,2823,0.20594994596894597,0.43760173184715884,0.2551748797465208,0.5068525581097955
Human,2824,0.1420597130171791,0.33188434845789366,0.1865948262851251,0.40765270682575117
Human,2825,0.09747620129524955,0.2447198760819276,0.1318673107127642,0.31304193572859657
Human,2826,0.183303883740217,0.40239172080406327,0.2727419060598537,0.5294301446336886
Human,2827,0.10924230401850568,0.26896270161630337,0.15470005686217672,0.35443724627950474
Human,2828,0.09737015298241801,0.244497032107203,0.14529977912910214,0.33774948596418014
Human,2829,0.26916464813186985,0.5249161843025633,0.5255606432224582,0.7686926853555995
Human,2830,0.10639848538400967,0.26318952293382986,0.15032061145530118,0.34672269832931457
Human,2831,0.07427652666021141,0.19400895704072396,0.0998523023579718,0.2496922208153415
Human,2832,0.08049705889110909,0.20800379000595998,0.11443357899679275,0.2793635868265024
Human,2833,0.17280456297262622,0.3852632082542601,0.2422668006426003,0.48958164456405046
Human,2834,0.08649975591045284,0.22122708928371576,0.12296247241493244,0.2960751518585015
Human,2835,0.2630837174083343,0.5171458479716624,0.45738309934177157,0.7166145396595714
Human,2836,0.37139500608752923,0.6393111106208652,0.6125672895352282,0.825883470550972
Human,2837,0.23607668456338732,0.48108442268502033,0.4974942657234705,0.7481159784351902
Human,2838,0.15615936400797492,0.35698499306811,0.2292331095749615,0.4715222880689789
Human,2839,0.3120275673691387,0.5763860364619144,0.5584638535065543,0.7914259683830046
Human,2840,0.3416315976271336,0.6088737612578669,0.5919656780560559,0.8131652257283687
Human,2841,0.27636428410090386,0.5339586514228124,0.36562878092155804,0.6335777916238625
Human,2842,0.11289305901439316,0.27629549075642734,0.17205943728295367,0.3840272773608394
Human,2843,0.11555624388968946,0.2815898101191165,0.15544935888253972,0.3557468401850946
Human,2844,0.11799177231130743,0.2863916097216344,0.17024067446995192,0.3809989775790251
Human,2845,0.32023786929840975,0.5856310979136914,0.550281476880061,0.7859057152679388
